gameLabel,source,target,weight
BanG Dream,UC-byi7sPDtaN8wFwa2dBSDA,UCrrxnQAKTrXzAvKlH9p-62g,1
BanG Dream,UC-c6BRmg6x-sTLMsCEC033w,UC8tfNHmU8-GyIaIMNWYlUpQ,1
BanG Dream,UC-cbKcMeGGAQ8oh8sTOFrMQ,UCD44O_Gq_CMcoTiWH2OrM0A,1
BanG Dream,UC-fY300KzYoCLNN1efWdCVw,UCD2wZyhwEw-75ezJT-3JaHQ,1
BanG Dream,UC-fY300KzYoCLNN1efWdCVw,UCFZ01BDlEU0sDgJENCrTxoA,1
BanG Dream,UC-fY300KzYoCLNN1efWdCVw,UChhL6PpPkKykwCy6FOny9Pg,1
BanG Dream,UC-gF7j8XZj0ZT43ENlq3oww,UCZWDLFpiyZ-GtFrLIhpkEUw,1
BanG Dream,UC-mfOcn_sPsXmbj4U489U9Q,UCAUwkh4HR3f-nNu8P4eZCcQ,1
BanG Dream,UC-mwaskKqwPBJRQdpSRb3lA,UCsCaF6H613kkLK4h6pFpJwA,1
BanG Dream,UC-o_xE_hrRE_W0_2zjlJlrA,UC8tfNHmU8-GyIaIMNWYlUpQ,1
BanG Dream,UC-xibt7lhu_EFij4lKHrrfQ,UCO-EpKrZ2bxEO44jRd3Xndg,1
BanG Dream,UC0EUQVto8GWmz1KrG1x9IYw,UCZWDLFpiyZ-GtFrLIhpkEUw,1
BanG Dream,UC0RTkDnOTIl3qIyNxYUGVog,UCHoa8Kmd0SPh7Lcr11AV-kg,1
BanG Dream,UC0TxaL9RIY_RuybZPFHnbxQ,UC2AX-e4_ZX2J8VU54YnhAow,1
BanG Dream,UC0U3j6SkGjbG8rAjqMJVehQ,UCxhqaKbp-D1CcaDESoiPQUA,1
BanG Dream,UC0ebPs8_noWjVeT_8XpP7Og,UCLnMhk__xo-MZi7gaYnTgNg,1
BanG Dream,UC0fre32Dfkx5xoUPDV8gk9A,UCRA8pk7WrojZo61eTo61yIw,1
BanG Dream,UC0hylT0Em0V63JvPFfV3u1A,UCqfu7kJDsdBdje2jt9h3h4w,1
BanG Dream,UC0ki6Q94gSWaCiEWto_Obfw,UCfCT_opCsOxr2vYb3Bt6cIg,1
BanG Dream,UC0qxTKOk_9Q4Q9tG60WUelQ,UCo94mQrgZn_4fbgHHENceOg,1
BanG Dream,UC0raDxc7s0o1_ostREqdR4Q,UCn-uldzHeAi4brIbM3-b3Kw,1
BanG Dream,UC0wFpGjzLrFnaETQrrzmL2A,UCLLiEiXNPdsaChdeu6wZxOA,1
BanG Dream,UC0wFpGjzLrFnaETQrrzmL2A,UCnR2jGx6170fGLlYXXrtk7g,1
BanG Dream,UC0wFpGjzLrFnaETQrrzmL2A,UCulzAY3Rz4K3_sbxV5Dt27A,1
BanG Dream,UC0zQqMW0GHKHTj_RjnbKFAg,UCDWmv-avrQ30R1qj2MqkkRQ,1
BanG Dream,UC12DNETY4P2cFE-61vFJNig,UCut8RvpSS5eRELCSa7b3Wkg,1
BanG Dream,UC195nN2De01rIG8tI10gj_g,UCR8K6qDXon4040USEhLYIsg,1
BanG Dream,UC1APQMhwGtTRTJB16sdkTBA,UCO30Ws3KGO632spza_jRtow,1
BanG Dream,UC1AepqFXSyDjjrh4MTbC1Bw,UCEJJtPDcD71PnyWZ-xV0jcQ,1
BanG Dream,UC1AepqFXSyDjjrh4MTbC1Bw,UCbkD1E2c3SFBzgOSkswKypw,1
BanG Dream,UC1HSHV9qwjvVqRkhTg96YPQ,UCNclYw5uBHCU_NzkdieMljQ,1
BanG Dream,UC1HSHV9qwjvVqRkhTg96YPQ,UC_WVfGp2hn6TwhjGg-f3J-w,1
BanG Dream,UC1HSHV9qwjvVqRkhTg96YPQ,UCa3JL4xvhO_pHVtO2QRZX1w,1
BanG Dream,UC1HSHV9qwjvVqRkhTg96YPQ,UCaKdSNS1GWztIaqp-R1d7KA,1
BanG Dream,UC1HSHV9qwjvVqRkhTg96YPQ,UCd9sCyPHKCg0E5AM8SxkEWA,1
BanG Dream,UC1HSHV9qwjvVqRkhTg96YPQ,UCpfgSdmv3qiFChNE8TjhV8A,1
BanG Dream,UC1HSHV9qwjvVqRkhTg96YPQ,UCr-be52FRtEsW-OFEDdV6gg,1
BanG Dream,UC1HSHV9qwjvVqRkhTg96YPQ,UCv6z5uHIWMnhZDobeGg1e6w,1
BanG Dream,UC1H_VKHC5Q9nMUyCpY6rLnw,UC_EyAK1O0o9Q12eRrPG7gRQ,1
BanG Dream,UC1Le_Y-8wg4ApcAZF6fbqFw,UCPNYFUhYCNbm59DsoSMx3sw,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UC2AX-e4_ZX2J8VU54YnhAow,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UC7XHrsBbcqBoV5Izx6cAFbg,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UC7cV59ooFNepRt_kcQsTH0Q,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCD-Sygwqmfsbqd3wUxsbKHQ,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCFuHaWS8Wms9I5_DKyFKpMQ,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCGQmNGXF43Hv4M6BkD5fdjQ,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCGkh9NKmSNBCOQnVrQNGgiQ,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCHAMalxHE5OGj_rZR5rQMrw,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCHB06M7RzX_YHOedG7gQf_Q,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCNFwCD1MwBmDkM-b8_CzMQA,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCQnDIY_QQRG2KqoQqabPsfg,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCRRYP56iptqfxm5dw7SKbOg,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCWNB4qrfkjHFK_Oqtf4_-aQ,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UC_3oFNpc9TuVh_LbkpDEUXg,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCe9-_2O-WhzQlXDZ23KjWxw,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCheW3qJxwtopIqOkLbCLOIQ,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCi58omUpjZ0UoU770TvShVA,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCk8NaZMtWXY2rVICJEUT_eQ,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCphhgmbhHvUc8SZi9fK2abw,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCqSyOYO-WtBgSjRJNjHisZA,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCxXNbhQWLbFhQaezIo9vagg,1
BanG Dream,UC1LiMnx5m0Smi9xVA-m-_Gw,UCyX-UO4uyRjQatswaG_gNQQ,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UC7HCXaS656uw6GHUM2C8Yzg,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UC8Y8u1O4gxW9JCslKWy3ZCw,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCKhmC9HWXzx9kUcqmuCe2eQ,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCNWrfwdeLVOQCwiBmyVWDhA,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCSTDzD0sQ8dbTf44-R5dMVA,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCW4mZs0nKQuPImbcxg3h_-g,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCYvflZ4cTvGKRx66mpooR9Q,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UC_k-jpVNv7lXH8hY81reF5Q,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCdMOXPO1JChzYXv7Re4GleQ,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCfCT_opCsOxr2vYb3Bt6cIg,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCiZaXK_J1YbUN4T8NB--B4w,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCjtD9goMgtvrCLt756jp3qw,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCttS3ulkvg2tWGAzl5UP61Q,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCvoFNZq1dRg38hptExUlVXg,1
BanG Dream,UC1N-U9AIf2xtVZ3eMy_KG5Q,UCygphsqdLlND5h1YnUTyykg,1
BanG Dream,UC1NBXySzViG56L7pGSeJKvQ,UC0EbzboUWY_3-0nG7xRGM3g,1
BanG Dream,UC1NBXySzViG56L7pGSeJKvQ,UCAUwkh4HR3f-nNu8P4eZCcQ,1
BanG Dream,UC1PPRkBycBS8l8ThqL8q7GQ,UC6pAPJnmurfyRMERHybq2HA,1
BanG Dream,UC1PPRkBycBS8l8ThqL8q7GQ,UCULX5fHMUbSvhL6tI_HavfA,1
BanG Dream,UC1PPRkBycBS8l8ThqL8q7GQ,UChX3Hn1TG4sse8zSMm0kzow,1
BanG Dream,UC1PPRkBycBS8l8ThqL8q7GQ,UCnnrqfgRYnwkpoyu7Qogaqw,1
BanG Dream,UC1PPRkBycBS8l8ThqL8q7GQ,UCqIafi8uxRdZ8ekhSYSNO_g,1
BanG Dream,UC1PPRkBycBS8l8ThqL8q7GQ,UCsgphXNY9KYf2RPNgdFPDDQ,1
BanG Dream,UC1UmAtriIvqklnsopLU791A,UCo94mQrgZn_4fbgHHENceOg,1
BanG Dream,UC1VbrtGfUYpReXjxDZbJ6Xw,UCGCY9kOeptW6M4WMzvxTlAg,1
BanG Dream,UC1XCelXecojZCZB3Sal1qJg,UCP1gOFrciHMvt9-kNlkUNNg,1
BanG Dream,UC1b8hAb3GIjQ9C2E9F1BGIQ,UCpZnS6CeLc7rCb9Kn-Sxl8Q,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UC1jRNmWlkNCKUJMbY-rdDCg,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCDUp8DEo-FkJuftCxv_pIQg,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCIj8wqx6o21TKS59brXf5dg,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCKQ5vw8aAGvEz4rgo-2DV5Q,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCNx2ti5u6grtE8CWJ874G8w,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCQkH2B9PCEkFfPnsUkf19Uw,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCUCtZRM_Vy-ZkulWKjWgmlg,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCWC26xaYUyaLL44Z7OaFsQQ,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCWTThwwDmkQIQwGoWZoi02Q,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UC_dW2yLwihlgwJyK_JdzPig,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCbyWRicYhR55L-2MtOUPL6g,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCcV10BpV_NqnmIqu_dXnuuw,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCcY_3ILw3R8kDkELj9wpHuQ,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCo2t8fRNC1GvwnjaR2f3few,1
BanG Dream,UC1cr1SCYk66l3Y8tKwIccGw,UCzQDgOXo5o04SuhLfU_hQLg,1
BanG Dream,UC1ql5TwWXPmCLMKxfHnjNrw,UCn6sPs9yZtri8G-5e9t_Nxw,1
BanG Dream,UC1rgjfmAawItIw2pRIFCLkg,UC8XHihRmuPx_mAhiDFUEhnA,1
BanG Dream,UC1simsIeEPfL0p4TGnRD9Hg,UC8B_kb9KHuuCAh7GFj2OxGw,1
BanG Dream,UC1srQMYiaaVrY4WhTvNMMjQ,UCgpyQn-CmEj1LIdNhxKGCgg,1
BanG Dream,UC1y4_QXhVY70-k5icMlo-dg,UCKy8JFeF9Qd-f4c5Pp1ueQA,1
BanG Dream,UC20TLN4JGOexuCECf1thJSw,UCmkZi6dyU7GEYg7IKv3esBQ,1
BanG Dream,UC20W6PzzcdgpZtqSx0O-AbQ,UCRn_bRlBbpSrmEmNC3qgonA,1
BanG Dream,UC23znKdsMwTPKkjBEMgFgBQ,UCQyxfhPxTQJbGt88ZlE2KRQ,1
BanG Dream,UC24_098lTYBWdJ_bt__bzTQ,UCbDQF8ai-OEjMseIJkyh3Kw,1
BanG Dream,UC26gPeAe7TjP9DgdjAL06qg,UCFNM_-OWKfHuXE-SdVEk8cA,1
BanG Dream,UC28240mYcjSm7aqC2rH7mpA,UCJctMVh3zVrNv1ONo1H2qtw,1
BanG Dream,UC28240mYcjSm7aqC2rH7mpA,UCK8EkIb5KANUAJAGFCqXSrg,1
BanG Dream,UC28240mYcjSm7aqC2rH7mpA,UCok0xYPLHq06iVRXJAChhzg,1
BanG Dream,UC2BlEv5dcImrLvZkx6WLzDg,UCxXNbhQWLbFhQaezIo9vagg,1
BanG Dream,UC2HzkNTlLmicmo-kMwpcJgw,UCcTur8-zqi6ExtHaBbJpT6Q,1
BanG Dream,UC2IQfpGWOgvI2PeeZF896rQ,UC0SCwrnZtvgzB8APBU3aE1g,1
BanG Dream,UC2JIleqf0kLJzJHx0sbeVEg,UCMXlpOxHK74Do_GIuUIqRWA,1
BanG Dream,UC2LzyT3R_WZKHBkJJDMJp9A,UCiRN02gw3tdSijviEnROZmg,1
BanG Dream,UC2LzyT3R_WZKHBkJJDMJp9A,UCpJXH82i1nSz2lHLr_lvD0Q,1
BanG Dream,UC2PzPejnT5YWzADvk7yobBg,UCf4ntHPlHJvcJw060doIalQ,1
BanG Dream,UC2Tnl-d9e3M05t9z_cjs5HA,UCLbLwraZ5Qpo-Twvt0d2TWA,1
BanG Dream,UC2UA-9Og3sOs3d2UznZvY9w,UCS7rDtXNoZli70RrzFSiyHA,1
BanG Dream,UC2UA-9Og3sOs3d2UznZvY9w,UCYoOmwtXJEdMhuifma5KHow,1
BanG Dream,UC2UA-9Og3sOs3d2UznZvY9w,UCsGlWoVi0MdL1d9tuHlqbwQ,1
BanG Dream,UC2W7Jt8ZbmtN7vvH6u3azhA,UC2AX-e4_ZX2J8VU54YnhAow,1
BanG Dream,UC2cI-YQrrBSHeh5FZt4niwQ,UCAyRJeVYBVgQof3ZDR1tICw,1
BanG Dream,UC2dDI1_PtFfAl9x6H05HPdA,UC2AX-e4_ZX2J8VU54YnhAow,1
BanG Dream,UC2drclmwv3FnGGPQvHJ6KhQ,UCSijH-3v1kuyAUJjIi-KWPw,1
BanG Dream,UC2ds75ZbG899IAZYBA4PAWg,UC7XHrsBbcqBoV5Izx6cAFbg,1
BanG Dream,UC2ezoiRo8BSpyfi_UzuNGpw,UCAgsN_AuURDEtEXTTonvlnA,1
BanG Dream,UC2ezoiRo8BSpyfi_UzuNGpw,UCulzAY3Rz4K3_sbxV5Dt27A,1
BanG Dream,UC2hbF2_g15SHlWw3ljVTWsw,UCNOQ_6-xJpeBmkR_UPIn_NA,1
BanG Dream,UC2irsCj7ijicMcWG-7uunSA,UC7cmp38AdNfoS2lOdu2bBbw,1
BanG Dream,UC2l498LVfATj9o3uBZIACuQ,UCMXlpOxHK74Do_GIuUIqRWA,1
BanG Dream,UC2lz6DwTZKy8Lam7Lb8iIBg,UCNUTzt3_1h9z98ks3TYsGqQ,1
BanG Dream,UC2mLvA2gLR88zOHyrx_0AQQ,UCKUiedT87PNWB8WVSitucpQ,1
BanG Dream,UC2mRieT780u5bUlWmPNgzAw,UCWkUXHOtAAfCWkqHlfLIWRg,1
BanG Dream,UC2mXWv-IBaPGRaucsxiu4hQ,UCW3aaLopLOavp8Wxp6i7tzw,1
BanG Dream,UC2mZ0H-U78DRtSGZfhKOfpA,UCPUeFZji2vC3kpPbkQWE4cg,1
BanG Dream,UC2rw5kWwr3zp_BxfWrVJXQQ,UC3f8xeRAnVc7guwvy-ErdfA,1
BanG Dream,UC32KV3oarqxT2_YKp9_hjOQ,UCXfhYx0Bh7VU5k17rpsjPIA,1
BanG Dream,UC32bBi2wAqW-vdFK_NExs6Q,UCTY_SSmFZEz9RCBGjcBUiJQ,1
BanG Dream,UC35VNGGiSKp3SJUpCXPWhww,UC4Exya1CzLygmvXOxHA8B1A,1
BanG Dream,UC37RWITcKdWkzhaWbEt7ebA,UCb8QWYVe5a8wQ-69ESae7TA,1
BanG Dream,UC382UlQV6FbtSrXlxTr4mvQ,UCRvFbhB4iK3urmUlh40AyyA,1
BanG Dream,UC39mA3ZAAE6DOIbV7VvugkA,UCbyWRicYhR55L-2MtOUPL6g,1
BanG Dream,UC3Cj3GJGAVXTfeSxf9VgJ5Q,UCWNB4qrfkjHFK_Oqtf4_-aQ,1
BanG Dream,UC3DX0iGcDSpUSrwLORdLSlw,UCWk7ntM_djcnCz-tc0HgSRg,1
BanG Dream,UC3FUTimJ_jhqQOHD54--sMg,UCIOmFnravpgG5fP0sH4wuwg,1
BanG Dream,UC3FUTimJ_jhqQOHD54--sMg,UCTvvMcHA1_xgFlt-JC9snjA,1
BanG Dream,UC3GZaL29jJsfpxzYnpyh0NQ,UC4T0Hgq7AQOPKHs7D3DLN3Q,1
BanG Dream,UC3GZaL29jJsfpxzYnpyh0NQ,UCmMlctjEBPPGPt1O-fJZsUg,1
BanG Dream,UC3HTMyXeCdV6HiDfkEDDwjQ,UCteXp_OGYCDBIVNHncHFb_g,1
BanG Dream,UC3Hgx8gDhIFraUD9j00ZWDw,UCs6LOJypGsHR_EaLrgerwNQ,1
BanG Dream,UC3JgkeG0B_Z0K0ZD20rg1kA,UCt8o7AAq0J6u29xHTA0aFHQ,1
BanG Dream,UC3OmuFgtNkcmtriLZwFVpGA,UCNK_4QWBcihTBu5RsdWBFfg,1
BanG Dream,UC3OmuFgtNkcmtriLZwFVpGA,UCPsfosif42gwshsKfUCt3Pg,1
BanG Dream,UC3PVN8AbK5OpL-s10B-0G9w,UCTKEi6NM_J-zbK7JsBaMz4w,1
BanG Dream,UC3SvVuiutHlOVh5U5FmcTfQ,UCqMJOCgIEmtXNCnEFa4j2lw,1
BanG Dream,UC3UZDAMh72aTfpTmYLOWs0g,UCjLC3DShK0B_yKVZK8lNITg,1
BanG Dream,UC3YEil4Yo3wJz1pJ1nbh3zg,UC57uJWtMBylT39ajRlLifQg,1
BanG Dream,UC3_TI80z7ozgQpcIYjG38Dw,UCwp8rRufV3y2lt94PkmKkXA,1
BanG Dream,UC3_smI63zro_KzoNqrV09yQ,UCDPgdfZVjIg0Zf8Rmoyn1Kg,1
BanG Dream,UC3cOEfNV7byLV8jnz4vwnQQ,UCB22m1C8wnHBiwfXLnWQ6Qg,1
BanG Dream,UC3fne4m2g-g2pngx2Pz_7Dw,UC7Qdj7ktKXM_YKgXIVgAG2A,1
BanG Dream,UC3fne4m2g-g2pngx2Pz_7Dw,UCHVEB9_sUq7qqwnZpxptSpg,1
BanG Dream,UC3fne4m2g-g2pngx2Pz_7Dw,UCuwsPaBnNhf0dII0Y5AaYLA,1
BanG Dream,UC3iYx6g4Go_cgSajQNA4QTA,UCLebBWbvlPnp_SiQrXLzsFQ,1
BanG Dream,UC3iYx6g4Go_cgSajQNA4QTA,UCyyexmirVOBT_-iCadk9pFg,1
BanG Dream,UC3mWTdtdwUaLXrSg2yzGW1Q,UCBakWrMnULQlVm_Q2HsfRjw,1
BanG Dream,UC3mWTdtdwUaLXrSg2yzGW1Q,UCIRsxhRWHICy1IM39Wxycwg,1
BanG Dream,UC3mWTdtdwUaLXrSg2yzGW1Q,UCLh8JPPAAFU5bXWemcYtlvA,1
BanG Dream,UC3mWTdtdwUaLXrSg2yzGW1Q,UCn6sPs9yZtri8G-5e9t_Nxw,1
BanG Dream,UC3mWTdtdwUaLXrSg2yzGW1Q,UCo5XQUCWZ0fxSgQU28UiruQ,1
BanG Dream,UC3mWTdtdwUaLXrSg2yzGW1Q,UCzm-or2N_I8JXgnU5JHdJ0g,1
BanG Dream,UC3pev5ych9F9IpK8hkDeW8w,UCteXp_OGYCDBIVNHncHFb_g,1
BanG Dream,UC3siFBYTR9bGq2qc-4VoBmQ,UC8PWxMB2HutiOAbk5fgNyZw,1
BanG Dream,UC3tjX1ksiayagn5UiKmkVaw,UCl2rKzFr0K_1AGrMoy15zcQ,1
BanG Dream,UC3uo_aDpyx6xL0oovHYwJog,UCRvFbhB4iK3urmUlh40AyyA,1
BanG Dream,UC3yLb7dzxMhx_m1RhFRTwbQ,UCt1_vUNoelx4uD5Gzsthqjw,1
BanG Dream,UC40CvI7ZhoRi_nWcIVpwoYg,UCHoa8Kmd0SPh7Lcr11AV-kg,1
BanG Dream,UC47HfkjvX0ymnIhvdD0DVDg,UCg65DbTIE5_EAV3Q-pUfeEg,1
BanG Dream,UC47RoVGLl4y_C_Kt89Mc9cg,UCSTDzD0sQ8dbTf44-R5dMVA,1
BanG Dream,UC4EaCt0R0kEXiDmW15uwpcw,UCDYXkDvRZLZm-rJ4IJM94wA,1
BanG Dream,UC4HDrZeQPbW7mx7pc6jAsrw,UC3hQFk8pKy-EgKFhFI1h6ig,1
BanG Dream,UC4IrcMIuSqNe5QUsB8XKvmw,UC5QFM5H-5j3_7ewOI86BAZA,1
BanG Dream,UC4IrcMIuSqNe5QUsB8XKvmw,UCCGQVzWBjlm9oftRlR0O37Q,1
BanG Dream,UC4IrcMIuSqNe5QUsB8XKvmw,UCMv2LgVB3U7iMFjoZ3ybibA,1
BanG Dream,UC4IrcMIuSqNe5QUsB8XKvmw,UCOqnEgYSFt4gTUIwVrnGmxg,1
BanG Dream,UC4IrcMIuSqNe5QUsB8XKvmw,UCPj9SmgB-vIOYPqbXBy2Uew,1
BanG Dream,UC4IrcMIuSqNe5QUsB8XKvmw,UCbViBCon4EQqxjiTHCmxv4Q,1
BanG Dream,UC4IrcMIuSqNe5QUsB8XKvmw,UCyyexmirVOBT_-iCadk9pFg,1
BanG Dream,UC4L7gjKQHcoCHnTeM1Ud1jg,UCRkM8PzX2V43Vlnh7UKuXWg,1
BanG Dream,UC4L7gjKQHcoCHnTeM1Ud1jg,UCg65DbTIE5_EAV3Q-pUfeEg,1
BanG Dream,UC4OgwnE7xLFwGFMLpxsWXiQ,UCiNJJ2kVeSrwwCwSFnBMwAQ,1
BanG Dream,UC4PyeppO7o3K6BJkJkI0UNQ,UCR2RwikDcXCejGAVbynDCbw,1
BanG Dream,UC4Tn2DZ_DqEpzJkEFvhpG8A,UC5vsgyyPm7DeZyszxAItPwA,1
BanG Dream,UC4aC7YkProfD4GHtlzYAQ_w,UCk40eKOLYpghLZFOUf-x0NQ,1
BanG Dream,UC4bmIMOsbcwW2kWEVby_lDg,UCqRhQQbt88jB4z7K0kXWOCw,1
BanG Dream,UC4ecun8hYCZxYpmpyi3aBEw,UCYOlIDsw45ZPccY6Bf7djUA,1
BanG Dream,UC4f00v8T4E7CVoacON1GNqA,UCeWU1rJ7GinnE1LRF0abasQ,1
BanG Dream,UC4lPd9xRg7hlA696usCaprw,UC-i6HfN5RunBzw0qcFxkWYg,1
BanG Dream,UC4rDb_zN-U2vlNeCcW9yfPA,UCDr5ji7PSAkgUv6797tLrFg,1
BanG Dream,UC4yGnuKbxx1mfrcCT2OhScA,UCy5EywuCnneZdkkHPJziV9g,1
BanG Dream,UC55TnpUpUUK8eiwKoKMy64w,UChEL3aOIvlIe914eE2ceMyw,1
BanG Dream,UC56KBQe0EGynES0AtG9hNjw,UC69NIIWxMi2A26_cC5G_e4w,1
BanG Dream,UC56vmUR6vwY1JfkxeK2Mclw,UCMXlpOxHK74Do_GIuUIqRWA,1
BanG Dream,UC58PcdMtZQm8WmBzVkBnVug,UCRvFbhB4iK3urmUlh40AyyA,1
BanG Dream,UC59WpBR84Qe9xFgUh-OWW0w,UCt8o7AAq0J6u29xHTA0aFHQ,1
BanG Dream,UC5Agc-I3jRLEPjNZOD9zhZA,UCgpyQn-CmEj1LIdNhxKGCgg,1
BanG Dream,UC5BSH6Af4AWWQZMjBsflD3Q,UCJ9bTY8cQnvhm-jGGZmPd3g,1
BanG Dream,UC5CJSeRFIMNiPsldeDxLXOg,UC3kfD2_q9lrGQkdSN5HVGfg,1
BanG Dream,UC5F6OSIaBfx2V07GYYXfSPw,UCeKoE-Teud0GnqilECWT52w,1
BanG Dream,UC5P_8HNgAAI1kNXQoKpbs-A,UC5vsgyyPm7DeZyszxAItPwA,1
BanG Dream,UC5P_8HNgAAI1kNXQoKpbs-A,UCIPEm8UcJwOFeX3QuKtYdmA,1
BanG Dream,UC5P_8HNgAAI1kNXQoKpbs-A,UCO-EpKrZ2bxEO44jRd3Xndg,1
BanG Dream,UC5QFM5H-5j3_7ewOI86BAZA,UC1ZwymTK4f5FHnj4FFxBNqg,1
BanG Dream,UC5QFM5H-5j3_7ewOI86BAZA,UCCVipaYemjLOJOgUmFQW3Ug,1
BanG Dream,UC5QFM5H-5j3_7ewOI86BAZA,UCNUTzt3_1h9z98ks3TYsGqQ,1
BanG Dream,UC5RNdDkdufyC-7-FtzaUSuw,UCteXp_OGYCDBIVNHncHFb_g,1
BanG Dream,UC5TuJrsTe_15EODVM2wWjMw,UCfhjeFOtOFdVSh06hoWmwng,1
BanG Dream,UC5UBR_I92kNGJyDIqL95D8A,UC7XHrsBbcqBoV5Izx6cAFbg,1
BanG Dream,UC5clRhq5jyQOQfisXSAoQCw,UC1QfPhlpPrjMwsrKxvdzuDg,1
BanG Dream,UC5erqbFkBC5fnlsncA1b92g,UCf4ntHPlHJvcJw060doIalQ,1
BanG Dream,UC5fWRZtAYBAz-TqG9gH1uAg,UCrMwvHFadPD8XdPNBZuGNLA,1
BanG Dream,UC5fwLpiGg_lc2VhoVPaAYLg,UCteXp_OGYCDBIVNHncHFb_g,1
BanG Dream,UC5gUx_6rYw5NYAMZXBR_GmQ,UC1U-QifF6Es2NoJMy8PKvUQ,1
BanG Dream,UC5h9n-iFz9u21KHxBeuXW0w,UCBMhhm0YLLKpyhfB46qH1Wg,1
BanG Dream,UC5h9n-iFz9u21KHxBeuXW0w,UCpkG0b9hgLl26MOBtl1UzkQ,1
BanG Dream,UC5hXJGWdwsNC4XwrXSB2gqQ,UCkuwvqAlDCdSlAFRopqFYgw,1
BanG Dream,UC5iY8n0Fa43f7Y5Wh4D7_Sw,UC9JNuPhpr3HYIjan8TnoWBw,1
BanG Dream,UC5iY8n0Fa43f7Y5Wh4D7_Sw,UCA_83fInqqPaSW4lpJrDO1g,1
BanG Dream,UC5iY8n0Fa43f7Y5Wh4D7_Sw,UCGeBMuJFRGGGbed2CRogkBA,1
BanG Dream,UC5iY8n0Fa43f7Y5Wh4D7_Sw,UCHOE4du-RvUCe_yhsvYaaDw,1
BanG Dream,UC5iY8n0Fa43f7Y5Wh4D7_Sw,UCLFioZeXuujDZ2Un17XKj3g,1
BanG Dream,UC5iY8n0Fa43f7Y5Wh4D7_Sw,UCLUm4oO--edzW-kE_X0NbFg,1
BanG Dream,UC5iY8n0Fa43f7Y5Wh4D7_Sw,UCOy3m-FwEwFN_zwrg9S9YsQ,1
